Dataset,#TrainingRelease,%Training,%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
STORM,13961,0.4720062,0.8864353,0.1135647,naive bayes,oversampling,no selection,no cost sensitive,0.0111111,0.0000000,1.0000000,0.9888889,1.0000000,0.0111111,0.9577716,0.0203082
STORM,16282,0.5504767,0.8386243,0.1613757,naive bayes,oversampling,no selection,no cost sensitive,0.2786885,0.0004662,0.9995338,0.7213115,0.9883721,0.2786885,0.9953074,0.4020365
STORM,18732,0.6333085,0.8479139,0.1520861,naive bayes,oversampling,no selection,no cost sensitive,0.3510324,0.0009311,0.9990689,0.6489676,0.9834711,0.3510324,0.9952861,0.4801098
STORM,21219,0.7173913,0.8673152,0.1326848,naive bayes,oversampling,no selection,no cost sensitive,0.1730205,0.0004647,0.9995353,0.8269795,0.9833333,0.1730205,0.9967458,0.2641439
STORM,23712,0.8016769,0.8647376,0.1352624,naive bayes,oversampling,no selection,no cost sensitive,0.4452736,0.0817059,0.9182941,0.5547264,0.4661458,0.4452736,0.9188667,0.3705342
STORM,26623,0.9000947,0.8700234,0.1299766,naive bayes,oversampling,no selection,no cost sensitive,0.0270270,0.0043807,0.9956193,0.9729730,0.5217391,0.0270270,0.9739663,0.0371414
STORM,878,0.0296842,0.0000000,1.0000000,ibk,oversampling,no selection,no cost sensitive,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5589862,0.0000000
STORM,1965,0.0664345,0.0142857,0.9857143,ibk,oversampling,no selection,no cost sensitive,0.0217391,0.0028275,0.9971725,0.9782609,0.5000000,0.0217391,0.4938293,0.0323860
STORM,3164,0.1069714,0.3526448,0.6473552,ibk,oversampling,no selection,no cost sensitive,0.3268482,0.0608856,0.9391144,0.6731518,0.5600000,0.3268482,0.6492024,0.3161769
STORM,4505,0.1523091,0.5408719,0.4591281,ibk,oversampling,no selection,no cost sensitive,0.7091988,0.0279232,0.9720768,0.2908012,0.8819188,0.7091988,0.7854931,0.7318674
STORM,5988,0.2024478,0.6740129,0.3259871,ibk,oversampling,no selection,no cost sensitive,0.9718310,0.0982483,0.9017517,0.0281690,0.7278481,0.9718310,0.9197419,0.7783933
STORM,7656,0.2588410,0.9453125,0.0546875,ibk,oversampling,no selection,no cost sensitive,0.6031746,0.2049844,0.7950156,0.3968254,0.1035422,0.6031746,0.6862384,0.1200093
STORM,9324,0.3152343,0.9411765,0.0588235,ibk,oversampling,no selection,no cost sensitive,0.6944444,0.2379679,0.7620321,0.3055556,0.0856164,0.6944444,0.7684473,0.1027759
STORM,11640,0.3935357,0.8711744,0.1288256,ibk,oversampling,no selection,no cost sensitive,0.1878453,0.0901869,0.9098131,0.8121547,0.1497797,0.1878453,0.5502117,0.0874821
STORM,13961,0.4720062,0.8864353,0.1135647,ibk,oversampling,no selection,no cost sensitive,1.0000000,0.0364316,0.9635684,0.0000000,0.6976744,1.0000000,0.9845257,0.8040116
STORM,16282,0.5504767,0.8386243,0.1613757,ibk,oversampling,no selection,no cost sensitive,0.6983607,0.0172494,0.9827506,0.3016393,0.8520000,0.6983607,0.8846826,0.7382067
STORM,18732,0.6333085,0.8479139,0.1520861,ibk,oversampling,no selection,no cost sensitive,0.9085546,0.0060521,0.9939479,0.0914454,0.9595016,0.9085546,0.9450906,0.9231427
STORM,21219,0.7173913,0.8673152,0.1326848,ibk,oversampling,no selection,no cost sensitive,0.9824047,0.0027881,0.9972119,0.0175953,0.9824047,0.9824047,0.9908392,0.9796166
STORM,23712,0.8016769,0.8647376,0.1352624,ibk,oversampling,no selection,no cost sensitive,0.8383085,0.0406536,0.9593464,0.1616915,0.7676538,0.8383085,0.9001827,0.7679753
STORM,26623,0.9000947,0.8700234,0.1299766,ibk,oversampling,no selection,no cost sensitive,0.9144144,0.0131422,0.9868578,0.0855856,0.9248292,0.9144144,0.9425734,0.9054691
STORM,878,0.0296842,0.0000000,1.0000000,random forest,oversampling,no selection,sensitive learning,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,1965,0.0664345,0.0142857,0.9857143,random forest,oversampling,no selection,sensitive learning,0.0144928,0.0000000,1.0000000,0.9855072,1.0000000,0.0144928,0.8926225,0.0253664
STORM,3164,0.1069714,0.3526448,0.6473552,random forest,oversampling,no selection,sensitive learning,0.1400778,0.0129151,0.9870849,0.8599222,0.7200000,0.1400778,0.9066130,0.1835606
STORM,4505,0.1523091,0.5408719,0.4591281,random forest,oversampling,no selection,sensitive learning,0.3798220,0.0000000,1.0000000,0.6201780,1.0000000,0.3798220,0.9885047,0.4862669
STORM,5988,0.2024478,0.6740129,0.3259871,random forest,oversampling,no selection,sensitive learning,0.6422535,0.0000000,1.0000000,0.3577465,1.0000000,0.6422535,0.9951203,0.7386560
STORM,7656,0.2588410,0.9453125,0.0546875,random forest,oversampling,no selection,sensitive learning,0.1587302,0.0859813,0.9140187,0.8412698,0.0675676,0.1587302,0.8273599,0.0441404
STORM,9324,0.3152343,0.9411765,0.0588235,random forest,oversampling,no selection,sensitive learning,0.5416667,0.0779857,0.9220143,0.4583333,0.1822430,0.5416667,0.8937568,0.2372411
STORM,11640,0.3935357,0.8711744,0.1288256,random forest,oversampling,no selection,sensitive learning,0.0441989,0.0327103,0.9672897,0.9558011,0.1025641,0.0441989,0.7285937,0.0155349
STORM,13961,0.4720062,0.8864353,0.1135647,random forest,oversampling,no selection,sensitive learning,0.4111111,0.0098085,0.9901915,0.5888889,0.7789474,0.4111111,0.9865302,0.5120358
STORM,16282,0.5504767,0.8386243,0.1613757,random forest,oversampling,no selection,sensitive learning,0.3868852,0.0046620,0.9953380,0.6131148,0.9218750,0.3868852,0.9685169,0.5088881
STORM,18732,0.6333085,0.8479139,0.1520861,random forest,oversampling,no selection,sensitive learning,0.6135693,0.0027933,0.9972067,0.3864307,0.9719626,0.6135693,0.9974182,0.7230420
STORM,21219,0.7173913,0.8673152,0.1326848,random forest,oversampling,no selection,sensitive learning,0.9002933,0.0004647,0.9995353,0.0997067,0.9967532,0.9002933,0.9987463,0.9380248
STORM,23712,0.8016769,0.8647376,0.1352624,random forest,oversampling,no selection,sensitive learning,0.6965174,0.0007971,0.9992029,0.3034826,0.9929078,0.6965174,0.9878700,0.7954178
STORM,26623,0.9000947,0.8700234,0.1299766,random forest,oversampling,no selection,sensitive learning,0.7522523,0.0000000,1.0000000,0.2477477,1.0000000,0.7522523,0.9875902,0.8376696
STORM,878,0.0296842,0.0000000,1.0000000,naive bayes,oversampling,no selection,sensitive learning,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.1285714,0.0000000
STORM,1965,0.0664345,0.0142857,0.9857143,naive bayes,oversampling,no selection,sensitive learning,0.0869565,0.0179076,0.9820924,0.9130435,0.3870968,0.0869565,0.7389665,0.1041865
STORM,3164,0.1069714,0.3526448,0.6473552,naive bayes,oversampling,no selection,sensitive learning,0.3385214,0.0138376,0.9861624,0.6614786,0.8529412,0.3385214,0.9295357,0.4217012
STORM,4505,0.1523091,0.5408719,0.4591281,naive bayes,oversampling,no selection,sensitive learning,0.1097923,0.0174520,0.9825480,0.8902077,0.6491228,0.1097923,0.9259300,0.1306578
STORM,5988,0.2024478,0.6740129,0.3259871,naive bayes,oversampling,no selection,sensitive learning,0.2338028,0.0875857,0.9124143,0.7661972,0.4191919,0.2338028,0.8476835,0.1743461
STORM,7656,0.2588410,0.9453125,0.0546875,naive bayes,oversampling,no selection,sensitive learning,0.0634921,0.0124611,0.9875389,0.9365079,0.1666667,0.0634921,0.8146269,0.0726290
STORM,9324,0.3152343,0.9411765,0.0588235,naive bayes,oversampling,no selection,sensitive learning,0.8055556,0.2125668,0.7874332,0.1944444,0.1084112,0.8055556,0.8586973,0.1442053
STORM,11640,0.3935357,0.8711744,0.1288256,naive bayes,oversampling,no selection,sensitive learning,0.0497238,0.0107477,0.9892523,0.9502762,0.2812500,0.0497238,0.7915165,0.0625408
STORM,13961,0.4720062,0.8864353,0.1135647,naive bayes,oversampling,no selection,sensitive learning,0.0111111,0.0000000,1.0000000,0.9888889,1.0000000,0.0111111,0.9407676,0.0203082
STORM,16282,0.5504767,0.8386243,0.1613757,naive bayes,oversampling,no selection,sensitive learning,0.3245902,0.0004662,0.9995338,0.6754098,0.9900000,0.3245902,0.9950262,0.4554094
STORM,18732,0.6333085,0.8479139,0.1520861,naive bayes,oversampling,no selection,sensitive learning,0.3598820,0.0013966,0.9986034,0.6401180,0.9760000,0.3598820,0.9907488,0.4882802
STORM,21219,0.7173913,0.8673152,0.1326848,naive bayes,oversampling,no selection,sensitive learning,0.2199413,0.0004647,0.9995353,0.7800587,0.9868421,0.2199413,0.9923825,0.3261132
STORM,23712,0.8016769,0.8647376,0.1352624,naive bayes,oversampling,no selection,sensitive learning,0.4577114,0.1064169,0.8935831,0.5422886,0.4079823,0.4577114,0.8930046,0.3341905
STORM,26623,0.9000947,0.8700234,0.1299766,naive bayes,oversampling,no selection,sensitive learning,0.0315315,0.0051772,0.9948228,0.9684685,0.5185185,0.0315315,0.9624234,0.0429615
STORM,878,0.0296842,0.0000000,1.0000000,ibk,oversampling,no selection,sensitive learning,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5589862,0.0000000
STORM,1965,0.0664345,0.0142857,0.9857143,ibk,oversampling,no selection,sensitive learning,0.0217391,0.0028275,0.9971725,0.9782609,0.5000000,0.0217391,0.4938293,0.0323860
STORM,3164,0.1069714,0.3526448,0.6473552,ibk,oversampling,no selection,sensitive learning,0.3268482,0.0608856,0.9391144,0.6731518,0.5600000,0.3268482,0.6492024,0.3161769
STORM,4505,0.1523091,0.5408719,0.4591281,ibk,oversampling,no selection,sensitive learning,0.7091988,0.0279232,0.9720768,0.2908012,0.8819188,0.7091988,0.7854931,0.7318674
STORM,5988,0.2024478,0.6740129,0.3259871,ibk,oversampling,no selection,sensitive learning,0.9718310,0.0982483,0.9017517,0.0281690,0.7278481,0.9718310,0.9197419,0.7783933
STORM,7656,0.2588410,0.9453125,0.0546875,ibk,oversampling,no selection,sensitive learning,0.6031746,0.2049844,0.7950156,0.3968254,0.1035422,0.6031746,0.6862384,0.1200093
STORM,9324,0.3152343,0.9411765,0.0588235,ibk,oversampling,no selection,sensitive learning,0.6944444,0.2241533,0.7758467,0.3055556,0.0904159,0.6944444,0.7684473,0.1110984
STORM,11640,0.3935357,0.8711744,0.1288256,ibk,oversampling,no selection,sensitive learning,0.1878453,0.0789720,0.9210280,0.8121547,0.1674877,0.1878453,0.5502117,0.1031356
STORM,13961,0.4720062,0.8864353,0.1135647,ibk,oversampling,no selection,sensitive learning,1.0000000,0.0312938,0.9687062,0.0000000,0.7287449,1.0000000,0.9845257,0.8276257
STORM,16282,0.5504767,0.8386243,0.1613757,ibk,oversampling,no selection,sensitive learning,0.6983607,0.0139860,0.9860140,0.3016393,0.8765432,0.6983607,0.8846826,0.7497425
STORM,18732,0.6333085,0.8479139,0.1520861,ibk,oversampling,no selection,sensitive learning,0.9085546,0.0055866,0.9944134,0.0914454,0.9625000,0.9085546,0.9450906,0.9247939
STORM,21219,0.7173913,0.8673152,0.1326848,ibk,oversampling,no selection,sensitive learning,0.9824047,0.0027881,0.9972119,0.0175953,0.9824047,0.9824047,0.9908392,0.9796166
STORM,23712,0.8016769,0.8647376,0.1352624,ibk,oversampling,no selection,sensitive learning,0.8383085,0.0406536,0.9593464,0.1616915,0.7676538,0.8383085,0.9001827,0.7679753
STORM,26623,0.9000947,0.8700234,0.1299766,ibk,oversampling,no selection,sensitive learning,0.9144144,0.0115492,0.9884508,0.0855856,0.9333333,0.9144144,0.9425734,0.9104612
STORM,878,0.0296842,0.0000000,1.0000000,random forest,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,1965,0.0664345,0.0142857,0.9857143,random forest,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,3164,0.1069714,0.3526448,0.6473552,random forest,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,4505,0.1523091,0.5408719,0.4591281,random forest,oversampling,no selection,sensitive threshold,0.0237389,0.0000000,1.0000000,0.9762611,1.0000000,0.0237389,0.5118694,0.0362198
STORM,5988,0.2024478,0.6740129,0.3259871,random forest,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,7656,0.2588410,0.9453125,0.0546875,random forest,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,9324,0.3152343,0.9411765,0.0588235,random forest,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,11640,0.3935357,0.8711744,0.1288256,random forest,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,13961,0.4720062,0.8864353,0.1135647,random forest,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,16282,0.5504767,0.8386243,0.1613757,random forest,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,18732,0.6333085,0.8479139,0.1520861,random forest,oversampling,no selection,sensitive threshold,0.0412979,0.0000000,1.0000000,0.9587021,1.0000000,0.0412979,0.5206490,0.0692569
STORM,21219,0.7173913,0.8673152,0.1326848,random forest,oversampling,no selection,sensitive threshold,0.2639296,0.0000000,1.0000000,0.7360704,1.0000000,0.2639296,0.6319648,0.3823501
STORM,23712,0.8016769,0.8647376,0.1352624,random forest,oversampling,no selection,sensitive threshold,0.0422886,0.0000000,1.0000000,0.9577114,1.0000000,0.0422886,0.5211443,0.0707323
STORM,26623,0.9000947,0.8700234,0.1299766,random forest,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,878,0.0296842,0.0000000,1.0000000,naive bayes,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,1965,0.0664345,0.0142857,0.9857143,naive bayes,oversampling,no selection,sensitive threshold,0.0652174,0.0113101,0.9886899,0.9347826,0.4285714,0.0652174,0.5269537,0.0854013
STORM,3164,0.1069714,0.3526448,0.6473552,naive bayes,oversampling,no selection,sensitive threshold,0.2684825,0.0119926,0.9880074,0.7315175,0.8414634,0.2684825,0.6282449,0.3464896
STORM,4505,0.1523091,0.5408719,0.4591281,naive bayes,oversampling,no selection,sensitive threshold,0.0919881,0.0165794,0.9834206,0.9080119,0.6200000,0.0919881,0.5377044,0.1078188
STORM,5988,0.2024478,0.6740129,0.3259871,naive bayes,oversampling,no selection,sensitive threshold,0.1830986,0.0586443,0.9413557,0.8169014,0.4577465,0.1830986,0.5622271,0.1593296
STORM,7656,0.2588410,0.9453125,0.0546875,naive bayes,oversampling,no selection,sensitive threshold,0.0476190,0.0099688,0.9900312,0.9523810,0.1578947,0.0476190,0.5188251,0.0566594
STORM,9324,0.3152343,0.9411765,0.0588235,naive bayes,oversampling,no selection,sensitive threshold,0.7083333,0.1702317,0.8297683,0.2916667,0.1177829,0.7083333,0.7690508,0.1570408
STORM,11640,0.3935357,0.8711744,0.1288256,naive bayes,oversampling,no selection,sensitive threshold,0.0386740,0.0088785,0.9911215,0.9613260,0.2692308,0.0386740,0.5148978,0.0490027
STORM,13961,0.4720062,0.8864353,0.1135647,naive bayes,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,16282,0.5504767,0.8386243,0.1613757,naive bayes,oversampling,no selection,sensitive threshold,0.1770492,0.0004662,0.9995338,0.8229508,0.9818182,0.1770492,0.5882915,0.2723201
STORM,18732,0.6333085,0.8479139,0.1520861,naive bayes,oversampling,no selection,sensitive threshold,0.2182891,0.0004655,0.9995345,0.7817109,0.9866667,0.2182891,0.6089118,0.3241074
STORM,21219,0.7173913,0.8673152,0.1326848,naive bayes,oversampling,no selection,sensitive threshold,0.0762463,0.0004647,0.9995353,0.9237537,0.9629630,0.0762463,0.5378908,0.1237161
STORM,23712,0.8016769,0.8647376,0.1352624,naive bayes,oversampling,no selection,sensitive threshold,0.3084577,0.0470307,0.9529693,0.6915423,0.5123967,0.3084577,0.6307135,0.3138831
STORM,26623,0.9000947,0.8700234,0.1299766,naive bayes,oversampling,no selection,sensitive threshold,0.0157658,0.0035842,0.9964158,0.9842342,0.4375000,0.0157658,0.5060908,0.0201934
STORM,878,0.0296842,0.0000000,1.0000000,ibk,oversampling,no selection,sensitive threshold,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,1965,0.0664345,0.0142857,0.9857143,ibk,oversampling,no selection,sensitive threshold,0.0217391,0.0028275,0.9971725,0.9782609,0.5000000,0.0217391,0.5094558,0.0323860
STORM,3164,0.1069714,0.3526448,0.6473552,ibk,oversampling,no selection,sensitive threshold,0.3268482,0.0608856,0.9391144,0.6731518,0.5600000,0.3268482,0.6329813,0.3161769
STORM,4505,0.1523091,0.5408719,0.4591281,ibk,oversampling,no selection,sensitive threshold,0.7091988,0.0279232,0.9720768,0.2908012,0.8819188,0.7091988,0.8406378,0.7318674
STORM,5988,0.2024478,0.6740129,0.3259871,ibk,oversampling,no selection,sensitive threshold,0.9718310,0.0982483,0.9017517,0.0281690,0.7278481,0.9718310,0.9367913,0.7783933
STORM,7656,0.2588410,0.9453125,0.0546875,ibk,oversampling,no selection,sensitive threshold,0.6031746,0.2049844,0.7950156,0.3968254,0.1035422,0.6031746,0.6990951,0.1200093
STORM,9324,0.3152343,0.9411765,0.0588235,ibk,oversampling,no selection,sensitive threshold,0.6944444,0.2237077,0.7762923,0.3055556,0.0905797,0.6944444,0.7353684,0.1113806
STORM,11640,0.3935357,0.8711744,0.1288256,ibk,oversampling,no selection,sensitive threshold,0.1878453,0.0789720,0.9210280,0.8121547,0.1674877,0.1878453,0.5544367,0.1031356
STORM,13961,0.4720062,0.8864353,0.1135647,ibk,oversampling,no selection,sensitive threshold,1.0000000,0.0308267,0.9691733,0.0000000,0.7317073,1.0000000,0.9845866,0.8298285
STORM,16282,0.5504767,0.8386243,0.1613757,ibk,oversampling,no selection,sensitive threshold,0.6983607,0.0139860,0.9860140,0.3016393,0.8765432,0.6983607,0.8421873,0.7497425
STORM,18732,0.6333085,0.8479139,0.1520861,ibk,oversampling,no selection,sensitive threshold,0.9085546,0.0055866,0.9944134,0.0914454,0.9625000,0.9085546,0.9514840,0.9247939
STORM,21219,0.7173913,0.8673152,0.1326848,ibk,oversampling,no selection,sensitive threshold,0.9824047,0.0027881,0.9972119,0.0175953,0.9824047,0.9824047,0.9898083,0.9796166
STORM,23712,0.8016769,0.8647376,0.1352624,ibk,oversampling,no selection,sensitive threshold,0.8383085,0.0406536,0.9593464,0.1616915,0.7676538,0.8383085,0.8988274,0.7679753
STORM,26623,0.9000947,0.8700234,0.1299766,ibk,oversampling,no selection,sensitive threshold,0.9144144,0.0111509,0.9888491,0.0855856,0.9354839,0.9144144,0.9516317,0.9117151
STORM,878,0.0296842,0.0000000,1.0000000,random forest,undersampling,no selection,no cost sensitive,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.5000000,0.0000000
STORM,1965,0.0664345,0.0142857,0.9857143,random forest,undersampling,no selection,no cost sensitive,0.9202899,0.1159284,0.8840716,0.0797101,0.5080000,0.9202899,0.9241657,0.5944949
STORM,3164,0.1069714,0.3526448,0.6473552,random forest,undersampling,no selection,no cost sensitive,0.6303502,0.0433579,0.9566421,0.3696498,0.7751196,0.6303502,0.9164716,0.6320206
STORM,4505,0.1523091,0.5408719,0.4591281,random forest,undersampling,no selection,no cost sensitive,0.9228487,0.1273997,0.8726003,0.0771513,0.6805252,0.9228487,0.9693438,0.7066352
STORM,5988,0.2024478,0.6740129,0.3259871,random forest,undersampling,no selection,no cost sensitive,0.9774648,0.2132521,0.7867479,0.0225352,0.5534290,0.9774648,0.9652725,0.5972656
STORM,7656,0.2588410,0.9453125,0.0546875,random forest,undersampling,no selection,no cost sensitive,0.8888889,0.3084112,0.6915888,0.1111111,0.1016334,0.8888889,0.8332048,0.1229567
STORM,9324,0.3152343,0.9411765,0.0588235,random forest,undersampling,no selection,no cost sensitive,0.9444444,0.4795009,0.5204991,0.0555556,0.0594406,0.9444444,0.8673005,0.0566618
STORM,11640,0.3935357,0.8711744,0.1288256,random forest,undersampling,no selection,no cost sensitive,0.6187845,0.3584112,0.6415888,0.3812155,0.1274175,0.6187845,0.7079246,0.0941644
STORM,13961,0.4720062,0.8864353,0.1135647,random forest,undersampling,no selection,no cost sensitive,1.0000000,0.3068660,0.6931340,0.0000000,0.2150538,1.0000000,0.9298744,0.2594485
STORM,16282,0.5504767,0.8386243,0.1613757,random forest,undersampling,no selection,no cost sensitive,0.9540984,0.2606061,0.7393939,0.0459016,0.3423529,0.9540984,0.9301028,0.3926014
STORM,18732,0.6333085,0.8479139,0.1520861,random forest,undersampling,no selection,no cost sensitive,1.0000000,0.0954376,0.9045624,0.0000000,0.6231618,1.0000000,0.9806667,0.7209730
STORM,21219,0.7173913,0.8673152,0.1326848,random forest,undersampling,no selection,no cost sensitive,0.9970674,0.1222119,0.8777881,0.0029326,0.5638474,0.9970674,0.9961626,0.6611213
STORM,23712,0.8016769,0.8647376,0.1352624,random forest,undersampling,no selection,no cost sensitive,0.9975124,0.2188123,0.7811877,0.0024876,0.4221053,0.9975124,0.9776551,0.4952350
STORM,26623,0.9000947,0.8700234,0.1299766,random forest,undersampling,no selection,no cost sensitive,0.9617117,0.1027479,0.8972521,0.0382883,0.6233577,0.9617117,0.9828489,0.7021077
STORM,878,0.0296842,0.0000000,1.0000000,naive bayes,undersampling,no selection,no cost sensitive,0.0000000,0.0000000,1.0000000,1.0000000,NaN,0.0000000,0.1317972,0.0000000
STORM,1965,0.0664345,0.0142857,0.9857143,naive bayes,undersampling,no selection,no cost sensitive,0.9637681,0.1489161,0.8510839,0.0362319,0.4570447,0.9637681,0.9162193,0.5497414
STORM,3164,0.1069714,0.3526448,0.6473552,naive bayes,undersampling,no selection,no cost sensitive,0.4747082,0.0285978,0.9714022,0.5252918,0.7973856,0.4747082,0.9319425,0.5275443
STORM,4505,0.1523091,0.5408719,0.4591281,naive bayes,undersampling,no selection,no cost sensitive,0.0860534,0.0157068,0.9842932,0.9139466,0.6170213,0.0860534,0.9167236,0.1010350
STORM,5988,0.2024478,0.6740129,0.3259871,naive bayes,undersampling,no selection,no cost sensitive,0.1943662,0.0647372,0.9352628,0.8056338,0.4480519,0.1943662,0.8451530,0.1633751
STORM,7656,0.2588410,0.9453125,0.0546875,naive bayes,undersampling,no selection,no cost sensitive,0.0952381,0.0230530,0.9769470,0.9047619,0.1395349,0.0952381,0.8283489,0.0851742
STORM,9324,0.3152343,0.9411765,0.0588235,naive bayes,undersampling,no selection,no cost sensitive,0.7361111,0.1956328,0.8043672,0.2638889,0.1077236,0.7361111,0.8561875,0.1413723
STORM,11640,0.3935357,0.8711744,0.1288256,naive bayes,undersampling,no selection,no cost sensitive,0.0883978,0.0182243,0.9817757,0.9116022,0.2909091,0.0883978,0.7941176,0.1029884
